RowID,OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Country,City,State,PostalCode,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit
9006,CA-2017-107825,11/18/2017,11/18/2017,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.98
9007,CA-2017-107825,11/18/2017,11/18/2017,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,1,0,10.57
9008,CA-2017-107825,11/18/2017,11/18/2017,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0,3.47
9009,CA-2017-107825,11/18/2017,11/18/2017,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,2,0,2.74
9010,CA-2017-106047,7/12/2017,7/18/2017,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.82,1,0.2,1.19
9011,CA-2017-127803,5/19/2017,5/23/2017,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Huntsville,Alabama,35810,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,4,0,12.82
9012,CA-2015-137071,12/20/2015,12/21/2015,First Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77036,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42
9013,CA-2016-121447,2/21/2016,2/22/2016,First Class,EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,0,66.54
9014,CA-2017-143084,3/18/2017,3/22/2017,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0,3.75
9015,CA-2017-143084,3/18/2017,3/22/2017,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,5,0,9.31
9016,CA-2016-131639,12/17/2016,12/23/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,13.49,2,0.2,4.38
9017,CA-2016-131639,12/17/2016,12/23/2016,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.42,1,0.2,3.85
9018,CA-2016-161361,3/26/2016,3/28/2016,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0,8.64
9019,CA-2016-161361,3/26/2016,3/28/2016,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Pocatello,Idaho,83201,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.54
9020,CA-2014-100706,12/16/2014,12/18/2014,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,8
9021,CA-2014-100706,12/16/2014,12/18/2014,Second Class,LE-16810,Laurel Elliston,Consumer,United States,Springfield,Virginia,22153,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,29.46,6,0,9.72
9022,CA-2015-129525,11/15/2015,11/20/2015,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Toledo,Ohio,43615,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",166.92,13,0.7,-116.84
9023,US-2016-141880,8/22/2016,8/23/2016,First Class,TC-21475,Tony Chapman,Home Office,United States,Fort Collins,Colorado,80525,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.33,3,0.2,9.83
9024,CA-2015-165799,6/29/2015,7/2/2015,First Class,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,10024,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,117.88,1,0.1,1.31
9025,CA-2016-102127,6/26/2016,7/2/2016,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3,0,9.02
9026,CA-2016-102127,6/26/2016,7/2/2016,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,4,0,9.8
9027,CA-2016-102127,6/26/2016,7/2/2016,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,10035,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0,12.83
9028,US-2016-152415,9/17/2016,9/22/2016,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",14.82,3,0,6.22
9029,US-2016-152415,9/17/2016,9/22/2016,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Marlborough,Massachusetts,1752,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0,61.38
9030,CA-2014-138198,7/18/2014,7/23/2014,Standard Class,JL-15130,Jack Lebron,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9,2,0.2,4.52
9031,CA-2017-128041,9/1/2017,9/1/2017,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4,0,103.82
9032,CA-2017-128041,9/1/2017,9/1/2017,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,283.56,4,0,45.37
9033,CA-2017-105823,6/22/2017,6/26/2017,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Detroit,Michigan,48227,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2,0,146.39
9034,CA-2014-152268,9/2/2014,9/7/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.17
9035,CA-2015-148873,10/1/2015,10/5/2015,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.99,4,0.8,-4.49
9036,CA-2015-148873,10/1/2015,10/5/2015,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.77,4,0.2,2.72
9037,CA-2015-166492,4/7/2015,4/10/2015,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,0,12.44
9038,CA-2015-166492,4/7/2015,4/10/2015,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0,5.87
9039,CA-2017-157420,11/21/2017,11/21/2017,Same Day,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.18,3,0.2,-12.41
9040,CA-2016-117121,12/17/2016,12/21/2016,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13,0,4946.37
9041,CA-2014-138177,9/19/2014,9/24/2014,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Chandler,Arizona,85224,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,73.92,1,0.5,-45.83
9042,CA-2014-114335,9/28/2014,10/3/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Hollywood,Florida,33021,South,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.09,4,0.2,16.85
9043,CA-2015-168760,9/22/2015,9/26/2015,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Los Angeles,California,90049,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.59
9044,CA-2016-168830,11/7/2016,11/13/2016,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.19
9045,CA-2017-137463,12/16/2017,12/20/2017,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.98,2,0.2,2.24
9046,CA-2017-137463,12/16/2017,12/20/2017,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,189.95,5,0,45.59
9047,CA-2017-137463,12/16/2017,12/20/2017,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5,0,31.49
9048,CA-2017-137463,12/16/2017,12/20/2017,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,0,8.69
9049,CA-2017-137463,12/16/2017,12/20/2017,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0,22.2
9050,CA-2014-124513,9/21/2014,9/25/2014,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10011,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3,0,17.17
9051,CA-2015-165554,5/18/2015,5/22/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,0,5.32
9052,CA-2014-141838,3/26/2014,3/31/2014,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,3.36,2,0,0.84
9053,CA-2014-141838,3/26/2014,3/31/2014,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4,0.2,9.43
9054,CA-2014-141838,3/26/2014,3/31/2014,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.78,2,0.2,2.88
9055,CA-2017-117009,9/22/2017,9/28/2017,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Santa Ana,California,92704,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0,6.15
9056,CA-2015-128993,9/12/2015,9/17/2015,Second Class,CC-12670,Craig Carreira,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,21.98,2,0,8.57
9057,CA-2015-160227,11/2/2015,11/4/2015,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.32,11,0.1,553.39
9058,CA-2015-149097,10/20/2015,10/24/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,74.76,7,0,23.92
9059,CA-2015-149097,10/20/2015,10/24/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.78,3,0.2,27.36
9060,CA-2016-132304,6/14/2016,6/18/2016,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1115.17,7,0,334.55
9061,CA-2015-136420,11/20/2015,11/21/2015,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.7,4,0.2,33.64
9062,CA-2015-136420,11/20/2015,11/21/2015,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,50.12,4,0,23.56
9063,CA-2016-101623,2/28/2016,3/6/2016,Standard Class,RR-19525,Rick Reed,Corporate,United States,New York City,New York,10035,East,OFF-FA-10003495,Office Supplies,Fasteners,Staples,36.48,6,0,18.24
9064,US-2014-151015,10/14/2014,10/20/2014,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,322.19,13,0.2,100.69
9065,US-2014-151015,10/14/2014,10/20/2014,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.95,3,0.8,-4.86
9066,US-2014-151015,10/14/2014,10/20/2014,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,19.14,4,0.2,6.94
9067,CA-2017-152968,5/26/2017,5/30/2017,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Harrisonburg,Virginia,22801,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2,0,6.92
9068,CA-2016-150077,2/4/2016,2/10/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,0,23.52
9069,CA-2016-106278,9/2/2016,9/5/2016,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.98,3,0.2,-2.7
9070,CA-2016-106278,9/2/2016,9/5/2016,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,3,0,30.99
9071,CA-2017-147550,12/4/2017,12/5/2017,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.35,3,0.2,2.7
9072,CA-2015-136105,6/12/2015,6/16/2015,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Columbus,Indiana,47201,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.88
9073,CA-2016-142524,9/4/2016,9/8/2016,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,2,0,7.78
9074,CA-2016-142524,9/4/2016,9/8/2016,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5,0,67.19
9075,CA-2014-136336,4/21/2014,4/26/2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6,0,0
9076,US-2015-136259,11/5/2015,11/8/2015,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.22,3,0.7,-5.53
9077,US-2015-136259,11/5/2015,11/8/2015,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,27.2,4,0.2,2.04
9078,US-2014-124625,11/3/2014,11/7/2014,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0,18.89
9079,CA-2016-108105,2/16/2016,2/23/2016,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08,4,0,34.99
9080,CA-2016-108105,2/16/2016,2/23/2016,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,1,0,2.61
9081,CA-2017-166898,9/11/2017,9/13/2017,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.95,6,0.2,17.99
9082,CA-2017-166898,9/11/2017,9/13/2017,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,19.44,3,0,9.33
9083,CA-2017-169005,11/2/2017,11/6/2017,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,5.56,2,0,1.45
9084,CA-2015-104038,2/6/2015,2/8/2015,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3,0,2.93
9085,CA-2015-104038,2/6/2015,2/8/2015,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,29.9,5,0,13.46
9086,CA-2016-126102,9/10/2016,9/12/2016,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78,2,0.2,89.95
9087,CA-2016-143406,9/26/2016,9/30/2016,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.03,2,0.8,-251.19
9088,CA-2016-143406,9/26/2016,9/30/2016,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Houston,Texas,77041,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,454.97,5,0.3,-136.49
9089,CA-2015-150308,12/15/2015,12/20/2015,Standard Class,RR-19525,Rick Reed,Corporate,United States,Cary,North Carolina,27511,South,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.17,3,0.2,21.54
9090,CA-2016-131093,9/17/2016,9/20/2016,Second Class,TS-21610,Troy Staebel,Consumer,United States,Springfield,Ohio,45503,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,295.4,5,0.2,-62.77
9091,US-2017-148831,10/13/2017,10/15/2017,First Class,AH-10210,Alan Hwang,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8,0,104.57
9092,CA-2015-162950,6/28/2015,7/3/2015,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.55,3,0.2,5.44
9093,CA-2015-162950,6/28/2015,7/3/2015,Second Class,DW-13585,Dorothy Wardle,Corporate,United States,Troy,Ohio,45373,East,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6,0.5,-376.69
9094,US-2015-132836,6/1/2015,6/5/2015,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,2,0,83.99
9095,US-2015-132836,6/1/2015,6/5/2015,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,403.68,6,0,181.66
9096,US-2015-132836,6/1/2015,6/5/2015,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9,2,0,11.73
9097,US-2015-132836,6/1/2015,6/5/2015,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,28.91,7,0,13.3
9098,US-2014-158365,4/12/2014,4/17/2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Bloomington,Indiana,47401,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,32.4,5,0,15.55
9099,CA-2017-152933,10/12/2017,10/16/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,TEC-PH-10002085,Technology,Phones,Clarity 53712,369.54,7,0.2,27.72
9100,CA-2017-152933,10/12/2017,10/16/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,10.37,2,0.2,3.76
9101,CA-2017-152933,10/12/2017,10/16/2017,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88,3,0.2,128.68
9102,CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,23.64,3,0.2,5.32
9103,CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.78,2,0.2,-16.96
9104,CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5,0.6,-84.45
9105,CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,10,0.8,-51.3
9106,CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.65,2,0.2,-28.87
9107,CA-2015-163181,11/7/2015,11/12/2015,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.59
9108,CA-2015-132941,5/25/2015,5/28/2015,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,22.37,2,0.2,1.68
9109,CA-2015-132941,5/25/2015,5/28/2015,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,32.37,7,0.2,11.73
9110,CA-2015-132941,5/25/2015,5/28/2015,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,Central,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,207.98,2,0.2,36.4
9111,CA-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,36.4,5,0,17.47
9112,CA-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,22.96,2,0,4.36
9113,CA-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,315.2,4,0,6.3
9114,CA-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,15.18,3,0,7.13
9115,CA-2016-135461,2/7/2016,2/10/2016,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5,0.2,39
9116,CA-2017-153045,1/19/2017,1/24/2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,429.6,2,0.4,-93.08
